id_notificationlogs,capstone_employee_id_notificationlogs,capstone_name_notificationlogs,capstone_email_notificationlogs,View_time
289f2889-87c1-4e80-a13b-52e8133de004,012200,Sarah Hernandez,sarah.hernandez@abcsupply_capstone.com,2024-04-03 14:46:17
c36d750b-3da8-46f4-a9cc-a3bac8b77a7d,063808,Jessica Diaz,jessica.diaz@abcsupply_capstone.com,2024-04-03 14:50:29
031337f1-9497-49b9-adcf-3ef5aba6345f,080257,Cynthia Mckenzie,cynthia.mckenzie@abcsupply_capstone.com,2024-04-03 15:11:08
34b7de17-4921-4254-b153-785ab8da6afe,003911,Kenneth Wright,kenneth.wright@abcsupply_capstone.com,2024-04-03 15:19:57
a05babb8-0b40-4434-9a91-507dc049fbfa,003911,Kenneth Wright,kenneth.wright@abcsupply_capstone.com,2024-04-03 15:22:52
5149c0f2-2815-4d4c-ad69-f5add89fbc3e,033277,Bradley White,bradley.white@abcsupply_capstone.com,2024-04-03 15:38:12
74b295f9-3da8-4791-aa48-8a6c6178d480,030065,William Ford,william.ford@abcsupply_capstone.com,2024-04-03 15:46:57
4b4531fb-1b03-4c18-a95d-1a913742719f,073358,Anne Yang,anne.yang@abcsupply_capstone.com,2024-04-03 15:49:15
d19db887-8c0c-418b-8b41-4b8c3792f926,092315,James Moore,james.moore@abcsupply_capstone.com,2024-04-03 16:05:26
fb0bdb32-89ef-42d2-a521-411fb7ce1b4c,071521,Nicholas Vargas,nicholas.vargas@abcsupply_capstone.com,2024-04-03 16:36:35
3b0bfbb8-dc57-4620-9373-687f5dc756ea,034695,Brian Murphy,brian.murphy@abcsupply_capstone.com,2024-04-03 16:38:25
0eaccb22-5d53-4cff-9166-44120fc3c58a,027224,Jody Pearson,jody.pearson@abcsupply_capstone.com,2024-04-03 17:06:33
95d25cc7-6cc8-4dc8-ba14-a0c06c24dc56,027224,Jody Pearson,jody.pearson@abcsupply_capstone.com,2024-04-03 17:06:46
0392674d-bef3-47ea-9958-1210655a3797,041299,Amanda Best,amanda.best@abcsupply_capstone.com,2024-04-03 17:41:47
d4b9ffc4-77f6-4acf-a1ba-228878160d75,013428,Hannah Cooley,hannah.cooley@abcsupply_capstone.com,2024-04-03 18:24:10
6f8063a9-fab3-4fa5-9a27-6b973025ef98,077770,Courtney Roman,courtney.roman@abcsupply_capstone.com,2024-04-03 18:28:30
5bdb3143-5caf-44e3-ab7e-f264c05747cc,063261,Matthew Warren,matthew.warren@abcsupply_capstone.com,2024-04-03 18:41:26
5e94d740-e8e7-4dc1-a2de-041dbf3ade55,077961,Karen Morgan,karen.morgan@abcsupply_capstone.com,2024-04-03 19:13:08
ace5e208-cc62-46c8-9d97-8d61c2ac0f54,057266,Christopher Grant,christopher.grant@abcsupply_capstone.com,2024-04-03 19:40:09
aa4cdafa-203b-4018-8210-c853aeb63c04,005778,Wesley Brown,wesley.brown@abcsupply_capstone.com,2024-04-03 20:02:06
4547fc41-21d1-4e4d-b134-c3ebc41a78f9,077894,James Owens,james.owens@abcsupply_capstone.com,2024-04-03 21:02:11
f6610319-38fb-4961-8a8d-a42410e7483e,028145,Pamela Crawford,pamela.crawford@abcsupply_capstone.com,2024-04-03 21:06:03
e83a74d0-141b-4c29-ad7f-d835c522eb66,002575,Felicia Peters,felicia.peters@abcsupply_capstone.com,2024-04-03 21:20:22
6be55980-23fe-4e70-86cc-f71dc2fc042d,012073,Elizabeth Coleman,elizabeth.coleman@abcsupply_capstone.com,2024-04-03 22:06:03
cf0ac454-eaec-453b-8ba7-4add6fc06d0d,072358,Mark Kelly,mark.kelly@abcsupply_capstone.com,2024-04-04 09:45:47
473ed999-ca80-49ba-9ca4-1e9d64100852,060804,James Hammond,james.hammond@abcsupply_capstone.com,2024-04-04 10:24:29
df0401cb-2c45-4de0-83d6-482ca3b0bc92,054091,Ashley Chen,ashley.chen@abcsupply_capstone.com,2024-04-04 10:42:25
add16202-3e52-41b9-a913-67eacd424625,052264,Matthew Jones,matthew.jones@abcsupply_capstone.com,2024-04-04 10:47:12
57ebc785-decf-4177-85fd-2075a04743db,052264,Matthew Jones,matthew.jones@abcsupply_capstone.com,2024-04-04 10:47:15
a722c7f3-65e5-4a23-a031-3c61d8ab7ec7,052264,Matthew Jones,matthew.jones@abcsupply_capstone.com,2024-04-04 10:47:18
7c9678d2-5cf7-4504-91fe-2094d6d4dfe2,026257,Lisa Cruz,lisa.cruz@abcsupply_capstone.com,2024-04-04 10:54:19
683539ca-98ad-4ef0-8287-d0cb9978ea86,017827,Christina Little,christina.little@abcsupply_capstone.com,2024-04-04 11:01:17
bfd9c435-184c-4cdf-af6e-a95c6384ec67,027308,Annette Osborne,annette.osborne@abcsupply_capstone.com,2024-04-04 11:01:45
0ed55bd0-4872-470b-8e61-149f596e076b,077954,Taylor Taylor,taylor.taylor@abcsupply_capstone.com,2024-04-04 11:11:47
5858b16a-f779-4025-bce8-8387a53750dd,021840,Kimberly Romero,kimberly.romero@abcsupply_capstone.com,2024-04-04 11:20:06
6262bbb5-d7e6-45c2-8dda-f0363eebdd82,028457,Mr. Evan Knight,mr..evan.knight@abcsupply_capstone.com,2024-04-04 11:20:35
29dfb723-ab19-495a-b387-1bd65b67f538,055711,Michael Perez,michael.perez@abcsupply_capstone.com,2024-04-04 11:25:05
238be08e-0961-431f-ba95-78e9efabfaef,013349,Devon Montgomery,devon.montgomery@abcsupply_capstone.com,2024-04-04 11:44:41
4c5e9486-8426-4e14-beac-4b915e343742,014713,Michael Howard,michael.howard@abcsupply_capstone.com,2024-04-04 12:02:25
42fdf649-15db-4203-a9d2-183c19834c94,035719,Shawn Holmes,shawn.holmes@abcsupply_capstone.com,2024-04-04 12:04:55
84f1b235-5e3c-4f79-99ba-26be3a2b5928,080676,Norman Campos,norman.campos@abcsupply_capstone.com,2024-04-04 12:14:28
9790810c-b819-429c-a6ac-ddf7d6a145ee,029873,Cameron Ford,cameron.ford@abcsupply_capstone.com,2024-04-04 12:19:37
51adabc6-c956-4659-80e2-4ef449e644ed,003302,Randall Johnson,randall.johnson@abcsupply_capstone.com,2024-04-04 12:25:33
7993d22f-0364-4232-8d08-38eb619ba20b,056212,Mark Russell,mark.russell@abcsupply_capstone.com,2024-04-04 12:25:56
a08e0de8-c7e7-42f7-be2f-8f828653bf43,078017,Joyce Williams,joyce.williams@abcsupply_capstone.com,2024-04-04 12:33:37
a5190548-afa7-4d8d-87b0-aa07cf25f180,025547,Peter Thomas,peter.thomas@abcsupply_capstone.com,2024-04-04 12:35:27
81c99d33-ff05-4d3e-a9a1-7c00d4e40060,031272,Joseph Knight,joseph.knight@abcsupply_capstone.com,2024-04-04 12:39:03
993e0e87-a71f-4d9e-bd70-5ce0b4ad2890,063199,Ryan Sanchez,ryan.sanchez@abcsupply_capstone.com,2024-04-04 12:41:27
d9eb21f6-f233-4f38-bc16-04aca2d90194,071065,Sarah Green,sarah.green@abcsupply_capstone.com,2024-04-04 12:49:32
f0a115da-39b6-4a57-8dc7-cf15e572bb38,093791,Steven Miller,steven.miller@abcsupply_capstone.com,2024-04-04 12:53:41
9eba6572-a897-4de9-b9ee-7a657fee01e4,056212,Mark Russell,mark.russell@abcsupply_capstone.com,2024-04-04 12:55:22
041884b7-5d9f-4ef2-a9a9-e36ce5cb50f1,012200,Sarah Hernandez,sarah.hernandez@abcsupply_capstone.com,2024-04-04 12:57:14
98d54d7f-79d2-4928-ae06-64348b9dc98e,065143,Jesus Rollins,jesus.rollins@abcsupply_capstone.com,2024-04-04 12:58:23
2b6f12fc-8b54-4889-a4ea-64aa978b3b8e,024318,Benjamin Williams,benjamin.williams@abcsupply_capstone.com,2024-04-04 13:00:32
a9d3b5a5-d9d7-4603-96b3-89f7d99d696d,070588,Megan Cardenas,megan.cardenas@abcsupply_capstone.com,2024-04-04 13:05:09
2a6b89f3-87dd-4151-8859-2f62fd969b9d,028802,Micheal Bell,micheal.bell@abcsupply_capstone.com,2024-04-04 13:08:40
bd7300b7-1c8e-455d-acd4-5d621135f4b4,078006,Sarah Morrison,sarah.morrison@abcsupply_capstone.com,2024-04-04 13:13:14
2a2a4785-dc0e-483c-b92e-2fadb34f84ba,080676,Norman Campos,norman.campos@abcsupply_capstone.com,2024-04-04 13:15:06
2b591462-d757-4ecb-be3a-8fdb68e5b741,088377,Nicole Garcia,nicole.garcia@abcsupply_capstone.com,2024-04-04 13:16:16
1639e0be-cebd-4c42-b3c8-ec0dc5705970,002906,Bradley Williams,bradley.williams@abcsupply_capstone.com,2024-04-04 13:20:44
b74cbce0-7a95-4e6e-88ad-a326437ca9f7,064033,Madison Perez,madison.perez@abcsupply_capstone.com,2024-04-04 13:22:34
7ea9c2e6-e44a-48ee-9d4f-ecdc81258b0c,066724,Kaitlyn Ramirez,kaitlyn.ramirez@abcsupply_capstone.com,2024-04-04 13:29:26
696db074-351d-48fb-90ae-73872aecfefe,082291,James Sullivan,james.sullivan@abcsupply_capstone.com,2024-04-04 13:33:32
795806e9-0876-4fbc-aaa8-cdf410d03a43,071179,Robert Sellers,robert.sellers@abcsupply_capstone.com,2024-04-04 13:38:58
8a3b8818-3a8e-43e4-bc49-0763254830ec,030034,Sandra Black,sandra.black@abcsupply_capstone.com,2024-04-04 13:44:47
ef665050-b682-4c19-8658-13b6931dddd7,034123,Jessica Moran,jessica.moran@abcsupply_capstone.com,2024-04-04 13:53:16
861ec314-2985-48b1-a4d6-d5f445491f27,056658,John Dyer,john.dyer@abcsupply_capstone.com,2024-04-04 14:05:24
7c5c66d9-29dd-48eb-92c6-18c77da28afa,060804,James Hammond,james.hammond@abcsupply_capstone.com,2024-04-04 14:05:25
cf3cb246-4ce3-4e3e-adb7-8204faf14587,062542,Robert Combs,robert.combs@abcsupply_capstone.com,2024-04-04 14:07:25
558111db-b5b4-4aac-81a7-8ffd33e8b968,041673,Mr. Christopher Freeman,mr..christopher.freeman@abcsupply_capstone.com,2024-04-04 14:15:58
fc19a51e-6662-49f5-acd7-a98d727aa2ce,074697,Jim Wright,jim.wright@abcsupply_capstone.com,2024-04-04 14:21:26
67f42368-e7bc-4c38-9b01-1379f56605f7,093714,Kimberly Ryan,kimberly.ryan@abcsupply_capstone.com,2024-04-04 14:26:05
1a1dfbdc-9331-4869-b271-caa3683dd859,077894,James Owens,james.owens@abcsupply_capstone.com,2024-04-04 14:27:43
36a9d011-f10f-4aa8-aaa5-15bc5440ceb8,070339,Cynthia Dean,cynthia.dean@abcsupply_capstone.com,2024-04-04 14:29:06
6c91158c-7584-491f-b0c9-975c1f59ea94,033244,Barbara Olson,barbara.olson@abcsupply_capstone.com,2024-04-04 14:31:48
d34597ab-471d-4f6f-8d64-37f17d026c9b,093721,Thomas Wilkerson,thomas.wilkerson@abcsupply_capstone.com,2024-04-04 14:32:47
824aecbf-0c66-4de7-b644-27253c1ce7f6,023706,Cynthia Crawford,cynthia.crawford@abcsupply_capstone.com,2024-04-04 14:37:48
caaad32e-cf79-44c0-bedf-3eea09965e3b,057596,Timothy Steele,timothy.steele@abcsupply_capstone.com,2024-04-04 14:45:10
27333a9c-470f-4d04-9b06-63de467c46f0,025974,Kenneth Leblanc,kenneth.leblanc@abcsupply_capstone.com,2024-04-04 14:46:11
d7d76423-4039-481d-a588-ac0d0a6e07a4,063482,Michelle Garrison,michelle.garrison@abcsupply_capstone.com,2024-04-04 14:51:23
a3e6be71-b98d-4f26-890e-7abb5c9fabc1,035369,Mr. Jose Henry,mr..jose.henry@abcsupply_capstone.com,2024-04-04 14:52:04
1a028cd8-a52f-4227-9cae-d411b6128cdf,065701,Taylor Weaver,taylor.weaver@abcsupply_capstone.com,2024-04-04 15:00:31
e1f8b677-8375-4996-9cad-814d8ff871b6,055493,Dale Snyder,dale.snyder@abcsupply_capstone.com,2024-04-04 15:01:40
5957b9ca-2cad-4dfd-80c1-42ebf7be34d6,003485,Richard Fernandez,richard.fernandez@abcsupply_capstone.com,2024-04-04 15:02:11
b56740a4-b623-4fde-9fec-22e3dc50e86a,020877,Peter Alvarez,peter.alvarez@abcsupply_capstone.com,2024-04-04 15:06:19
8d885f43-095b-4acb-a31f-e8df7be55c58,023860,Jennifer Cooper,jennifer.cooper@abcsupply_capstone.com,2024-04-04 15:08:02
4451ae08-2e8f-4cf2-86db-bb2f79380af6,065792,Mrs. Sara Wood MD,mrs..sara.wood.md@abcsupply_capstone.com,2024-04-04 15:25:02
fa04ac56-33f8-4ec5-b97e-4e715d4c1a64,055779,Heidi Watson,heidi.watson@abcsupply_capstone.com,2024-04-04 15:29:45
74812d40-44f8-4556-afd9-7020db2dbb50,002588,Luke Adams,luke.adams@abcsupply_capstone.com,2024-04-04 15:36:50
28050007-f0c8-4740-b03e-eaa96dc91d45,011762,Jared Moore,jared.moore@abcsupply_capstone.com,2024-04-04 15:40:19
46756b4d-96cf-4de7-962d-9a162d5a5a73,035369,Mr. Jose Henry,mr..jose.henry@abcsupply_capstone.com,2024-04-04 15:40:38
f883c0a7-b796-47ac-bc16-107d9519b2b2,062751,Ryan Williamson,ryan.williamson@abcsupply_capstone.com,2024-04-04 15:45:37
fdb40faa-bfba-463e-9414-f41124bcc4e5,083819,Jackie Whitney,jackie.whitney@abcsupply_capstone.com,2024-04-04 16:11:46
c5fd5b69-9c87-418a-badc-96048e9c36cd,060000,Bryan Cisneros,bryan.cisneros@abcsupply_capstone.com,2024-04-04 16:12:39
d2e334f9-19aa-49d2-b8d2-bc261cd47da5,060000,Bryan Cisneros,bryan.cisneros@abcsupply_capstone.com,2024-04-04 16:12:59
2ed28335-9d6b-4fe5-a264-e5a3aeca05c3,060000,Bryan Cisneros,bryan.cisneros@abcsupply_capstone.com,2024-04-04 16:13:03
310bbeea-fe98-4c47-83f9-6352b76d8b92,052073,Dr. Christie Robinson MD,dr..christie.robinson.md@abcsupply_capstone.com,2024-04-04 16:15:56
ba194388-53ed-4686-9c84-34b3c25f12b4,030538,Tina Terry,tina.terry@abcsupply_capstone.com,2024-04-04 16:25:00
6954d222-cdf2-4514-ab62-6c75d35b6a12,082825,Alicia Watson,alicia.watson@abcsupply_capstone.com,2024-04-04 16:27:38
e492bd5a-2c0c-4e2a-82e1-6a4c2e9d65bf,066258,Patricia Anderson DDS,patricia.anderson.dds@abcsupply_capstone.com,2024-04-04 16:30:02
9e01afb5-3c5c-44e6-a389-e040627dc339,072493,Keith Turner,keith.turner@abcsupply_capstone.com,2024-04-04 16:32:19
20d2797d-af57-4652-885c-372cece45353,069629,Tommy Sanders,tommy.sanders@abcsupply_capstone.com,2024-04-04 16:38:13
bd985cd8-f7cf-40e4-af25-2d693ea2d590,016005,Angela Smith,angela.smith@abcsupply_capstone.com,2024-04-04 16:44:53
f9347ae7-643f-44ec-bd8e-4e9ca50711b4,024079,Amanda Hines,amanda.hines@abcsupply_capstone.com,2024-04-04 16:45:17
090de819-b716-4585-81d2-b2650a802c56,013474,Jacqueline Snow,jacqueline.snow@abcsupply_capstone.com,2024-04-04 16:47:34
cf3f17f8-85c0-48fb-bb41-ed7a40aa2092,026257,Lisa Cruz,lisa.cruz@abcsupply_capstone.com,2024-04-04 16:51:57
ae1b118b-1c91-47d4-8fbe-23bf468a5d57,026257,Lisa Cruz,lisa.cruz@abcsupply_capstone.com,2024-04-04 16:52:09
39605973-6608-4d13-94e1-be2cff014c6c,087075,Courtney Jones,courtney.jones@abcsupply_capstone.com,2024-04-04 16:54:39
67ce6945-1659-48ac-8cf2-bae94192ebca,075039,Erica Brown,erica.brown@abcsupply_capstone.com,2024-04-04 16:54:45
755d8e45-9be7-451c-a7dc-f277155665a1,102281,Alexis Wiley,alexis.wiley@abcsupply_capstone.com,2024-04-04 17:00:35
d23e2bc2-a5c0-4454-be83-48b3bd6d72d7,009980,Karen Williams,karen.williams@abcsupply_capstone.com,2024-04-04 17:33:05
979d29d9-2b58-48c4-937e-5d7bab342b48,028279,Jamie Moss,jamie.moss@abcsupply_capstone.com,2024-04-04 17:56:38
dff138ec-2e52-4126-8189-1ad2ba40c354,032549,James Jensen,james.jensen@abcsupply_capstone.com,2024-04-04 19:40:13
9d90e9eb-8d27-4661-ab67-9d12b306938e,023189,John Campbell,john.campbell@abcsupply_capstone.com,2024-04-04 20:15:04
2671dfec-c806-43a8-81c0-d9011d1a8cd5,091130,Cindy Wilson,cindy.wilson@abcsupply_capstone.com,2024-04-04 20:29:52
39f36c10-d2a0-44d1-b854-e7c7aef474ef,002505,Melody Diaz,melody.diaz@abcsupply_capstone.com,2024-04-04 21:13:06
cd684fcf-56b6-4677-8086-6673c35986ca,053295,Carmen Morales,carmen.morales@abcsupply_capstone.com,2024-04-04 22:52:17
4140e337-4f4f-4ed8-838d-f2c0e4e84cc4,078035,Michelle Holt,michelle.holt@abcsupply_capstone.com,2024-04-05 11:21:50
3cebb0f6-5900-4a60-a807-248352290b6b,077961,Karen Morgan,karen.morgan@abcsupply_capstone.com,2024-04-05 11:24:36
783ef865-31f1-46fc-b64b-755cbf940a35,077854,Jeffrey Butler,jeffrey.butler@abcsupply_capstone.com,2024-04-05 11:42:54
e28f956f-5ee6-4f7e-8ae9-40e283752725,024832,Megan Whitney,megan.whitney@abcsupply_capstone.com,2024-04-05 11:46:59
e70bf69c-fa4d-42f0-95c3-49fc79fe75cc,027996,Anthony Wilson,anthony.wilson@abcsupply_capstone.com,2024-04-05 11:52:54
ed346d30-e8cf-4672-a55e-111c476fb18c,012300,Randy Wagner,randy.wagner@abcsupply_capstone.com,2024-04-05 12:13:27
9f824734-837b-40c7-ab02-3785fb703021,058685,Phillip Garcia,phillip.garcia@abcsupply_capstone.com,2024-04-05 12:21:20
8af79e07-d9d0-467e-aa4c-0e88a71b1c09,020757,Holly Campbell,holly.campbell@abcsupply_capstone.com,2024-04-05 12:22:49
58ee6343-1a8d-4311-adfc-ff2d6d9b0430,058136,Hannah Smith,hannah.smith@abcsupply_capstone.com,2024-04-05 12:27:01
42710bbf-5a8a-4ce1-9869-2b5264e829a2,035237,Erin Martin,erin.martin@abcsupply_capstone.com,2024-04-05 12:35:59
d9f40948-2ee8-40a4-ad6a-61ea47e34cf3,102313,Colin White,colin.white@abcsupply_capstone.com,2024-04-05 12:49:01
6f5c08cb-f7de-4a03-a0d4-f7096094e6ca,003911,Kenneth Wright,kenneth.wright@abcsupply_capstone.com,2024-04-05 12:57:06
334a60a8-dea8-4c74-b3fe-e015c7f89770,080347,Juan Parker,juan.parker@abcsupply_capstone.com,2024-04-05 12:57:28
30da3979-4b7a-49b0-a759-7bca2d86f35b,060297,Jennifer Brown,jennifer.brown@abcsupply_capstone.com,2024-04-05 13:01:03
f60d5a7f-9a06-49bd-b640-a35782dbe942,061696,John Williams,john.williams@abcsupply_capstone.com,2024-04-05 13:09:28
99110aa7-e064-497f-88c6-02cb651adf36,020996,John Richardson,john.richardson@abcsupply_capstone.com,2024-04-05 13:21:03
7a4bb7d4-f3eb-4bd8-8745-293e9eeabf8e,003459,Malik Robinson,malik.robinson@abcsupply_capstone.com,2024-04-05 13:21:50
ea280343-c7d8-4d81-aa8d-22b58184d096,085469,Richard Ewing,richard.ewing@abcsupply_capstone.com,2024-04-05 14:09:08
175d2257-297a-464d-8d6d-ef344cdcaa37,086979,Dawn Mcdonald,dawn.mcdonald@abcsupply_capstone.com,2024-04-05 14:13:25
ca7044d9-568b-41d0-8d14-d4da400cc308,078285,Wesley Davis,wesley.davis@abcsupply_capstone.com,2024-04-05 14:23:39
6d82e145-90b5-4cdf-913d-ca58312eea4e,088378,Randy Phillips,randy.phillips@abcsupply_capstone.com,2024-04-05 14:24:06
bca0bc08-9ce6-4b6c-a215-b04229e04e36,020480,Charlene Ortiz,charlene.ortiz@abcsupply_capstone.com,2024-04-05 15:26:38
ed68fb00-1ae1-4525-8c75-684a914e17f6,003906,Nicholas Blackburn,nicholas.blackburn@abcsupply_capstone.com,2024-04-05 15:46:32
7aa734e7-1100-4599-a780-f9786668fd3f,077685,James Jordan,james.jordan@abcsupply_capstone.com,2024-04-05 16:58:32
b1ed4a2a-3f54-40e5-8fa4-0cb9816374ee,054894,David Cole,david.cole@abcsupply_capstone.com,2024-04-05 17:12:42
ae4ad3f6-e4ec-44f9-8c2f-b15d35be2370,062136,Katherine Hogan,katherine.hogan@abcsupply_capstone.com,2024-04-05 17:55:43
aba3bfee-461e-4923-b71d-4b782dc86fa0,073331,Jonathan Powell,jonathan.powell@abcsupply_capstone.com,2024-04-05 18:02:32
035a64cf-eb30-4a37-a7b9-ed8e28439780,033277,Bradley White,bradley.white@abcsupply_capstone.com,2024-04-05 18:55:17
7b64847d-79cc-49cf-a35e-c46315aac0f0,041997,Shannon Anderson,shannon.anderson@abcsupply_capstone.com,2024-04-05 18:57:40
db455b54-17b1-45e0-ba55-09c69e9c3efb,031030,Garrett Brown,garrett.brown@abcsupply_capstone.com,2024-04-05 22:58:22
b0d8d136-f6f0-4a21-adc6-cbc0a1875cbd,051652,Jonathan Jackson,jonathan.jackson@abcsupply_capstone.com,2024-04-06 01:23:01
84077163-8021-4aed-a24e-46e3da7e04ae,072882,Annette Sanders,annette.sanders@abcsupply_capstone.com,2024-04-06 11:55:57
0efed75f-8231-413b-ae05-b75814cea50e,085469,Richard Ewing,richard.ewing@abcsupply_capstone.com,2024-04-06 13:07:35
80fba2ec-684e-4760-8c8c-b789114b45dc,085469,Richard Ewing,richard.ewing@abcsupply_capstone.com,2024-04-06 13:08:13
a0d2f133-aa3f-47cf-8c2a-06ae73544567,085469,Richard Ewing,richard.ewing@abcsupply_capstone.com,2024-04-06 13:09:11
e0fd6c5e-f5b4-4877-9e5e-2640afc33323,085469,Richard Ewing,richard.ewing@abcsupply_capstone.com,2024-04-06 13:09:54
2c73c7d8-f953-44cf-a1e9-39e49657386a,085469,Richard Ewing,richard.ewing@abcsupply_capstone.com,2024-04-06 13:10:42
624d5e53-9256-4ba4-9566-b9569874819a,012300,Randy Wagner,randy.wagner@abcsupply_capstone.com,2024-04-06 13:14:38
32e86089-7338-402a-a81f-e70cd0c18d7c,085469,Richard Ewing,richard.ewing@abcsupply_capstone.com,2024-04-06 13:42:19
bee39107-23c2-44c1-847d-04e1a080f2be,085469,Richard Ewing,richard.ewing@abcsupply_capstone.com,2024-04-06 13:42:49
9584ec1f-7728-486e-a9da-d95d05cc0bfb,021840,Kimberly Romero,kimberly.romero@abcsupply_capstone.com,2024-04-06 14:25:02
169ca2b3-edbb-49c5-9159-e34b66776c3d,021453,Jacqueline Bowen,jacqueline.bowen@abcsupply_capstone.com,2024-04-06 17:14:40
af22da3e-50bc-4f2d-a879-9708a1d2d6df,026257,Lisa Cruz,lisa.cruz@abcsupply_capstone.com,2024-04-06 17:55:50
2603d865-36bc-47b0-b17b-1a43a2d15673,042456,Patrick Pennington,patrick.pennington@abcsupply_capstone.com,2024-04-07 17:41:58
fb358614-e6f1-4098-8ac6-04d838640c3d,017317,Alex Barajas,alex.barajas@abcsupply_capstone.com,2024-04-07 18:09:24
90a1ba7b-2a17-423c-baba-f6568e0923d1,057573,Kevin Johnston,kevin.johnston@abcsupply_capstone.com,2024-04-07 23:48:00
46d2c1f6-38b3-41dd-b9e6-7d58c8f7ba40,034554,Debra Coleman,debra.coleman@abcsupply_capstone.com,2024-04-08 11:01:46
a83665f4-d00d-4da0-a1e3-0fcc66e2a71f,059102,Duane Long,duane.long@abcsupply_capstone.com,2024-04-08 11:44:55
6da7adbe-acb8-4067-b3e6-0cf2f8e9713e,029811,Cory Cook,cory.cook@abcsupply_capstone.com,2024-04-08 12:07:32
72609571-97e8-455d-9856-dc6c5909a3b8,026049,Allison Miles,allison.miles@abcsupply_capstone.com,2024-04-08 12:38:17
bbe47806-44e9-4f1c-8cc1-4deb5ab62fa2,028011,Andrew Bell,andrew.bell@abcsupply_capstone.com,2024-04-08 12:40:17
33826988-b9c9-4464-8a30-0e535cb8e831,020674,Edward Smith,edward.smith@abcsupply_capstone.com,2024-04-08 12:42:06
770a29dc-217b-477a-b62a-45c621eddd1a,028141,Lisa Coleman,lisa.coleman@abcsupply_capstone.com,2024-04-08 12:59:31
e5d84f39-64ec-42ec-a58a-f11fef0074b8,052508,David Jennings,david.jennings@abcsupply_capstone.com,2024-04-08 13:03:56
095e1187-3cec-4a74-900e-6cb24fe96f88,078061,Rachel Cruz,rachel.cruz@abcsupply_capstone.com,2024-04-08 14:15:54
875b9869-e539-4701-bc3b-b9a8c7a8188e,031265,Kristina Lucero,kristina.lucero@abcsupply_capstone.com,2024-04-08 14:42:24
f65d924b-2ff5-4d57-9af3-457fe7ec2a4d,035906,Patricia Jackson,patricia.jackson@abcsupply_capstone.com,2024-04-08 14:46:41
ed6b6cef-a78a-415e-9d0c-2f0b1332834e,077998,Cindy Watkins,cindy.watkins@abcsupply_capstone.com,2024-04-08 15:24:06
89dc7eb7-05c3-4158-982b-027f1ed296d9,080257,Cynthia Mckenzie,cynthia.mckenzie@abcsupply_capstone.com,2024-04-08 15:48:11
ac17cd06-331a-47f7-be8e-e71ac4672655,002698,Curtis Greer,curtis.greer@abcsupply_capstone.com,2024-04-08 16:31:26
630b8061-5230-48d3-8e84-9f9b4832f443,058409,Michelle Morris,michelle.morris@abcsupply_capstone.com,2024-04-08 17:00:30
e56ed8e2-83b7-4796-9d26-352dceeb69e5,056369,Kevin Thompson,kevin.thompson@abcsupply_capstone.com,2024-04-08 17:57:54
c98e0922-1eb9-4e38-a8cb-72e53d45eceb,027323,Rebekah Cross,rebekah.cross@abcsupply_capstone.com,2024-04-08 18:11:06
c7b88fa1-ee53-4db4-b78d-2183bc5cc0e7,024782,Stephen Cantrell,stephen.cantrell@abcsupply_capstone.com,2024-04-08 18:20:59
696950cb-d2eb-4e33-8761-70fbd2392347,101558,Norma Lopez,norma.lopez@abcsupply_capstone.com,2024-04-08 18:34:10
37ea6250-dd1b-423f-8e3f-64c1541c0c67,054999,Jeremy Rosario,jeremy.rosario@abcsupply_capstone.com,2024-04-08 19:04:55
0f1aef1d-d813-4044-a84f-fde5f61bc09d,010566,Christopher Kelly,christopher.kelly@abcsupply_capstone.com,2024-04-08 19:22:39
a9c3f8e7-df1d-4721-8bf2-6dfa24923f00,060606,Kimberly Zimmerman,kimberly.zimmerman@abcsupply_capstone.com,2024-04-08 19:28:36
bc97ef8a-3fa2-43b8-918c-dcd27e2fb6b7,022785,Tina Montgomery,tina.montgomery@abcsupply_capstone.com,2024-04-08 20:20:01
6c40aa3a-5bce-4fea-81dc-526c54827a7c,009698,Katherine Aguilar,katherine.aguilar@abcsupply_capstone.com,2024-04-08 20:25:26
6c03c2bb-9a76-4dff-894c-04e56b27b927,057336,Keith Frank,keith.frank@abcsupply_capstone.com,2024-04-08 21:23:51
e608b778-28e7-4610-80ac-91f0d76677ed,003230,Michael Barnes,michael.barnes@abcsupply_capstone.com,2024-04-09 11:36:22
33617a2d-d007-4938-85cc-3df0f958b634,024832,Megan Whitney,megan.whitney@abcsupply_capstone.com,2024-04-09 11:50:09
9590be28-ee4f-47a6-bd88-8779f62d2d74,005048,William Walters,william.walters@abcsupply_capstone.com,2024-04-09 12:00:33
9b2560e3-8696-4105-a2b9-d48b7e56a139,023373,Teresa Phillips,teresa.phillips@abcsupply_capstone.com,2024-04-09 13:06:57
68d74f07-8ada-4d09-8ab1-210efa58ed17,003608,Dylan Meyer,dylan.meyer@abcsupply_capstone.com,2024-04-09 13:11:40
6bf78ef8-583d-44c7-8969-f263738e1450,027224,Jody Pearson,jody.pearson@abcsupply_capstone.com,2024-04-09 13:17:19
2b67c1ce-40ae-47bb-897e-7e584e329543,061191,Nancy Phillips,nancy.phillips@abcsupply_capstone.com,2024-04-09 13:28:36
2c22ff02-6b60-4ac5-87fa-7fbd91f86420,072126,Patricia Chambers,patricia.chambers@abcsupply_capstone.com,2024-04-09 13:46:31
